Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 444458222, "2023/10/18 19:14:19", 16000219597, LEFT, 6121.00, 41.00, 1682.00, 6.70, 108.27
RIGHT, 444502120, "2023/10/18 19:15:03", 1600030163, LEFT, 7334.00, 59.00, 2962.00, 8.04, 74.10
RIGHT, 444746458, "2023/10/18 19:19:07", 16000015761, LEFT, 10745.00, 81.00, 3721.00, 7.54, 86.72
RIGHT, 444847732, "2023/10/18 19:20:49", 16000015761, LEFT, 5144.00, 43.00, 1950.00, 8.36, 74.28
RIGHT, 444892399, "2023/10/18 19:21:33", 1600030163, LEFT, 7727.00, 60.00, 2856.00, 7.76, 81.18
RIGHT, 444915201, "2023/10/18 19:21:56", 16000254148, RIGHT, 7677.00, 62.00, 2515.00, 8.08, 83.26
RIGHT, 445179856, "2023/10/18 19:26:21", 16000254148, RIGHT, 3513.00, 31.00, 1199.00, 8.82, 74.65
RIGHT, 445194932, "2023/10/18 19:26:36", 16000219597, LEFT, 11871.00, 80.00, 3154.00, 6.74, 108.96
RIGHT, 445334140, "2023/10/18 19:28:55", 16000015761, LEFT, 5417.00, 42.00, 1833.00, 7.75, 85.33
RIGHT, 445347288, "2023/10/18 19:29:08", 16000219597, LEFT, 4951.00, 40.00, 1551.00, 8.08, 85.00
RIGHT, 445375315, "2023/10/18 19:29:36", 1600030163, LEFT, 7929.00, 64.00, 3340.00, 8.07, 71.70
RIGHT, 445607909, "2023/10/18 19:33:29", 16000254148, RIGHT, 6224.00, 51.00, 2379.00, 8.19, 75.39
RIGHT, 445710256, "2023/10/18 19:35:11", 16000219597, LEFT, 10003.00, 70.00, 2943.00, 7.00, 100.86
RIGHT, 445771923, "2023/10/18 19:36:13", 16000015761, LEFT, 5708.00, 41.00, 1725.00, 7.18, 97.15
RIGHT, 445867431, "2023/10/18 19:37:48", 16000254148, LEFT, 4269.00, 37.00, 1497.00, 8.67, 74.92
RIGHT, 446126924, "2023/10/18 19:42:08", 1600037164, RIGHT, 5340.00, 40.00, 1669.00, 7.49, 91.77
RIGHT, 446170281, "2023/10/18 19:42:51", 16000219597, RIGHT, 14551.00, 85.00, 3544.00, 5.84, 129.49
RIGHT, 446263598, "2023/10/18 19:44:25", 1600030163, LEFT, 7268.00, 56.00, 2648.00, 7.71, 82.50
RIGHT, 446449418, "2023/10/18 19:47:31", 16000254148, LEFT, 8405.00, 66.00, 3025.00, 7.85, 81.52
RIGHT, 446452627, "2023/10/18 19:47:34", 16000254148, LEFT, 944.00, 8.00, 352.00, 8.47, 74.00
RIGHT, 446457507, "2023/10/18 19:47:39", 1600037164, RIGHT, 12602.00, 92.00, 3829.00, 7.30, 95.36
RIGHT, 446601757, "2023/10/18 19:50:03", 16000254148, RIGHT, 1161.00, 12.00, 454.00, 10.34, 58.92
RIGHT, 446690108, "2023/10/18 19:51:31", 16000219597, RIGHT, 7688.00, 57.00, 2374.00, 7.41, 93.23
RIGHT, 446956472, "2023/10/18 19:55:58", 16000254148, RIGHT, 9837.00, 79.00, 3024.00, 8.03, 86.24
RIGHT, 447001069, "2023/10/18 19:56:42", 16000015761, RIGHT, 9056.00, 72.00, 3383.00, 7.95, 78.79
RIGHT, 447080441, "2023/10/18 19:58:02", 16000015761, LEFT, 6943.00, 55.00, 2419.00, 7.92, 82.25
RIGHT, 447256265, "2023/10/18 20:00:58", 16000254148, RIGHT, 2988.00, 26.00, 1154.00, 8.70, 70.54
RIGHT, 447299812, "2023/10/18 20:01:41", 1600030163, LEFT, 6264.00, 50.00, 2292.00, 7.98, 79.44
RIGHT, 447333239, "2023/10/18 20:02:15", 16000219597, LEFT, 3094.00, 26.00, 1034.00, 8.40, 79.23
RIGHT, 447338508, "2023/10/18 20:02:20", 1600030163, LEFT, 2382.00, 20.00, 961.00, 8.40, 71.05
RIGHT, 447497053, "2023/10/18 20:04:58", 1600030163, LEFT, 5901.00, 46.00, 2301.00, 7.80, 78.26
RIGHT, 447571102, "2023/10/18 20:06:12", 1600037164, RIGHT, 10281.00, 64.00, 2815.00, 6.23, 116.66
RIGHT, 447629015, "2023/10/18 20:07:10", 16000015761, LEFT, 5638.00, 45.00, 2000.00, 7.98, 80.84
RIGHT, 447676360, "2023/10/18 20:07:58", 16000219597, LEFT, 8435.00, 60.00, 2396.00, 7.11, 100.65
RIGHT, 448017547, "2023/10/18 20:13:39", 16000219597, RIGHT, 2716.00, 22.00, 811.00, 8.10, 86.59
RIGHT, 448025276, "2023/10/18 20:13:47", 16000219597, RIGHT, 444.00, 5.00, 182.00, 11.26, 52.40
RIGHT, 448043526, "2023/10/18 20:14:05", 16000015761, RIGHT, 10003.00, 77.00, 3730.00, 7.70, 81.47
RIGHT, 448058735, "2023/10/18 20:14:20", 1600037164, RIGHT, 11433.00, 89.00, 3887.00, 7.78, 84.79
RIGHT, 448078174, "2023/10/18 20:14:40", 16000254148, RIGHT, 6017.00, 48.00, 2026.00, 7.98, 83.15
RIGHT, 448122717, "2023/10/18 20:15:24", 1600037164, LEFT, 9782.00, 66.00, 2865.00, 6.75, 104.80
RIGHT, 448388050, "2023/10/18 20:19:50", 16000219597, LEFT, 10740.00, 79.00, 3344.00, 7.36, 93.62
RIGHT, 448402565, "2023/10/18 20:20:04", 16000254148, RIGHT, 5443.00, 39.00, 1634.00, 7.17, 97.67
RIGHT, 448423303, "2023/10/18 20:20:25", 16000254148, RIGHT, 3195.00, 21.00, 824.00, 6.57, 112.90
RIGHT, 448433748, "2023/10/18 20:20:35", 16000254148, RIGHT, 1333.00, 13.00, 491.00, 9.75, 64.77
RIGHT, 448449993, "2023/10/18 20:20:52", 16000015761, LEFT, 4028.00, 33.00, 1620.00, 8.19, 72.97
RIGHT, 448568248, "2023/10/18 20:22:50", 16000015761, LEFT, 5703.00, 46.00, 2018.00, 8.07, 80.11
RIGHT, 448877050, "2023/10/18 20:27:59", 1600030163, RIGHT, 10614.00, 81.00, 4116.00, 7.63, 80.22
RIGHT, 449075672, "2023/10/18 20:31:17", 1600037164, RIGHT, 12320.00, 91.00, 4142.00, 7.39, 89.87
RIGHT, 449649704, "2023/10/18 20:40:51", 16000219597, LEFT, 3679.00, 26.00, 1066.00, 7.07, 100.50
RIGHT, 449733147, "2023/10/18 20:42:15", 1600030163, RIGHT, 3381.00, 29.00, 1369.00, 8.58, 69.38
RIGHT, 450018490, "2023/10/18 20:47:00", 16000015761, RIGHT, 7121.00, 57.00, 2513.00, 8.00, 80.84
RIGHT, 450209571, "2023/10/18 20:50:11", 16000219597, RIGHT, 13628.00, 90.00, 3951.00, 6.60, 107.52
RIGHT, 450252915, "2023/10/18 20:50:55", 1600030163, RIGHT, 9958.00, 72.00, 3547.00, 7.23, 89.04
RIGHT, 450310458, "2023/10/18 20:51:52", 16000015761, LEFT, 5608.00, 48.00, 1944.00, 8.56, 76.33
RIGHT, 450490299, "2023/10/18 20:54:52", 1600037164, RIGHT, 9439.00, 71.00, 2983.00, 7.52, 90.93
RIGHT, 450795308, "2023/10/18 20:59:57", 1600037164, LEFT, 4911.00, 33.00, 1349.00, 6.72, 107.94
RIGHT, 450968035, "2023/10/18 21:02:50", 16000219597, LEFT, 5431.00, 39.00, 1580.00, 7.18, 98.74
RIGHT, 451324212, "2023/10/18 21:08:46", 16000254148, LEFT, 9030.00, 55.00, 2435.00, 6.09, 119.91
RIGHT, 451417885, "2023/10/18 21:10:20", 16000015761, RIGHT, 2523.00, 22.00, 907.00, 8.72, 73.45
RIGHT, 451469706, "2023/10/18 21:11:12", 1600030163, LEFT, 5294.00, 43.00, 2165.00, 8.12, 72.77
RIGHT, 451665648, "2023/10/18 21:14:28", 16000015761, LEFT, 5820.00, 47.00, 2110.00, 8.08, 78.94
RIGHT, 451738083, "2023/10/18 21:15:40", 16000254148, RIGHT, 8217.00, 63.00, 2992.00, 7.67, 82.94
RIGHT, 452260654, "2023/10/18 21:24:23", 16000254148, LEFT, 4448.00, 33.00, 1392.00, 7.42, 92.61
RIGHT, 452381788, "2023/10/18 21:26:24", 1600030163, LEFT, 4487.00, 36.00, 1604.00, 8.02, 80.08
RIGHT, 452520926, "2023/10/18 21:28:43", 16000254148, RIGHT, 1287.00, 11.00, 412.00, 8.55, 79.55
RIGHT, 452727371, "2023/10/18 21:32:10", 16000254148, LEFT, 6829.00, 43.00, 1789.00, 6.30, 117.21
RIGHT, 452731576, "2023/10/18 21:32:14", 1600030163, RIGHT, 581.00, 3.00, 197.00, 5.16, 128.00
RIGHT, 452760845, "2023/10/18 21:32:43", 1600030163, LEFT, 1020.00, 10.00, 500.00, 9.80, 52.00
RIGHT, 452776122, "2023/10/18 21:32:59", 1600037164, RIGHT, 4538.00, 31.00, 1287.00, 6.83, 104.87
RIGHT, 452804737, "2023/10/18 21:33:27", 16000219597, LEFT, 11910.00, 78.00, 3489.00, 6.55, 107.96
RIGHT, 452809928, "2023/10/18 21:33:32", 16000219597, LEFT, 2432.00, 13.00, 588.00, 5.35, 141.85
RIGHT, 453498061, "2023/10/18 21:45:01", 1600037164, LEFT, 10079.00, 80.00, 3536.00, 7.94, 81.79
RIGHT, 453822061, "2023/10/18 21:50:25", 16000254148, LEFT, 4639.00, 40.00, 1755.00, 8.62, 72.10
RIGHT, 454232743, "2023/10/18 21:57:15", 16000015761, RIGHT, 5300.00, 42.00, 1855.00, 7.92, 82.02
RIGHT, 454345815, "2023/10/18 21:59:09", 1600030163, LEFT, 7350.00, 59.00, 3103.00, 8.03, 71.98
RIGHT, 454363312, "2023/10/18 21:59:26", 1600030163, LEFT, 1559.00, 13.00, 605.00, 8.34, 73.38
RIGHT, 454752818, "2023/10/18 22:05:56", 16000254148, LEFT, 8939.00, 67.00, 2903.00, 7.50, 90.09
RIGHT, 455060483, "2023/10/18 22:11:03", 16000219597, LEFT, 11446.00, 74.00, 3379.00, 6.47, 109.01
RIGHT, 455098931, "2023/10/18 22:11:42", 1600037164, RIGHT, 8125.00, 58.00, 2483.00, 7.14, 97.28
RIGHT, 455430832, "2023/10/18 22:17:14", 16000254148, LEFT, 5335.00, 46.00, 2037.00, 8.62, 71.70
RIGHT, 455901408, "2023/10/18 22:25:04", 16000254148, LEFT, 3699.00, 34.00, 1360.00, 9.19, 68.79
RIGHT, 456089300, "2023/10/18 22:28:12", 16000254148, LEFT, 722.00, 8.00, 258.00, 11.08, 58.00
RIGHT, 456148746, "2023/10/18 22:29:12", 16000219597, LEFT, 14706.00, 90.00, 3883.00, 6.12, 120.26
RIGHT, 456176484, "2023/10/18 22:29:40", 1600037164, RIGHT, 13158.00, 104.00, 4524.00, 7.90, 83.02
RIGHT, 456314385, "2023/10/18 22:31:57", 16000254148, RIGHT, 4024.00, 33.00, 1316.00, 8.20, 82.06
RIGHT, 456843126, "2023/10/18 22:40:46", 16000015761, LEFT, 8748.00, 60.00, 2769.00, 6.86, 99.65
RIGHT, 456918956, "2023/10/18 22:42:02", 1600037164, LEFT, 2120.00, 19.00, 770.00, 8.96, 71.05
RIGHT, 456996328, "2023/10/18 22:43:20", 16000254148, LEFT, 4846.00, 43.00, 1722.00, 8.87, 72.65
RIGHT, 457146025, "2023/10/18 22:45:49", 1600037164, LEFT, 8156.00, 65.00, 2860.00, 7.97, 81.48
RIGHT, 457378906, "2023/10/18 22:49:42", 16000254148, RIGHT, 5214.00, 46.00, 1878.00, 8.82, 72.52
RIGHT, 457589107, "2023/10/18 22:53:12", 16000254148, RIGHT, 6376.00, 54.00, 1993.00, 8.47, 81.17
RIGHT, 457751866, "2023/10/18 22:55:55", 16000254148, RIGHT, 2352.00, 22.00, 935.00, 9.35, 64.41
RIGHT, 457881511, "2023/10/18 22:58:05", 16000219597, LEFT, 7558.00, 53.00, 2272.00, 7.01, 99.74
RIGHT, 458012374, "2023/10/18 23:00:16", 1600037164, RIGHT, 9580.00, 79.00, 3179.00, 8.25, 81.03
RIGHT, 458064526, "2023/10/18 23:01:08", 1600037164, LEFT, 7687.00, 62.00, 2763.00, 8.07, 79.42
RIGHT, 458221150, "2023/10/18 23:03:45", 16000254148, LEFT, 8016.00, 66.00, 2911.00, 8.23, 77.35
RIGHT, 458230746, "2023/10/18 23:03:54", 16000254148, LEFT, 1606.00, 15.00, 479.00, 9.34, 75.13
RIGHT, 458286701, "2023/10/18 23:04:50", 16000219597, LEFT, 5704.00, 37.00, 1522.00, 6.49, 113.03
RIGHT, 458337233, "2023/10/18 23:05:41", 16000015761, LEFT, 6047.00, 47.00, 1900.00, 7.77, 88.23
RIGHT, 458532000, "2023/10/18 23:08:56", 16000254148, RIGHT, 1863.00, 19.00, 693.00, 10.20, 61.58
RIGHT, 458564220, "2023/10/18 23:09:28", 1600037164, RIGHT, 1515.00, 15.00, 523.00, 9.90, 66.13
RIGHT, 458842681, "2023/10/18 23:14:06", 1600037164, LEFT, 4613.00, 39.00, 1729.00, 8.45, 73.95
RIGHT, 458989616, "2023/10/18 23:16:33", 16000219597, RIGHT, 9828.00, 74.00, 3008.00, 7.53, 92.16
RIGHT, 459001047, "2023/10/18 23:16:45", 16000254148, LEFT, 2215.00, 20.00, 762.00, 9.03, 72.65
RIGHT, 459111964, "2023/10/18 23:18:36", 16000254148, LEFT, 5371.00, 46.00, 2070.00, 8.56, 71.76
RIGHT, 459202384, "2023/10/18 23:20:06", 16000254148, LEFT, 1267.00, 13.00, 465.00, 10.26, 61.69
RIGHT, 459330945, "2023/10/18 23:22:15", 1600037164, RIGHT, 5001.00, 43.00, 1801.00, 8.60, 74.42
RIGHT, 459371278, "2023/10/18 23:22:55", 16000254148, RIGHT, 3069.00, 27.00, 993.00, 8.80, 76.89
RIGHT, 459547715, "2023/10/18 23:25:51", 1600037164, RIGHT, 3422.00, 28.00, 1088.00, 8.18, 83.36
RIGHT, 459624893, "2023/10/18 23:27:09", 16000219597, LEFT, 6425.00, 49.00, 2032.00, 7.63, 89.65
RIGHT, 459909949, "2023/10/18 23:31:54", 16000219597, LEFT, 1525.00, 15.00, 501.00, 9.84, 68.27
RIGHT, 459919706, "2023/10/18 23:32:03", 16000219597, LEFT, 5988.00, 45.00, 1805.00, 7.52, 92.96
RIGHT, 460184659, "2023/10/18 23:36:29", 16000254148, RIGHT, 3044.00, 27.00, 1124.00, 8.87, 71.11
RIGHT, 460203398, "2023/10/18 23:36:47", 16000015761, RIGHT, 7026.00, 58.00, 2465.00, 8.26, 78.64
RIGHT, 460248956, "2023/10/18 23:37:33", 16000219597, RIGHT, 7182.00, 56.00, 2136.00, 7.80, 90.11
RIGHT, 460304669, "2023/10/18 23:38:29", 1600037164, LEFT, 8293.00, 70.00, 3036.00, 8.44, 75.10
RIGHT, 460392152, "2023/10/18 23:39:56", 1600037164, LEFT, 4668.00, 34.00, 1469.00, 7.28, 94.09
RIGHT, 460505193, "2023/10/18 23:41:49", 16000219597, LEFT, 9544.00, 68.00, 2837.00, 7.12, 98.63
RIGHT, 460557401, "2023/10/18 23:42:41", 16000015761, LEFT, 10130.00, 80.00, 3423.00, 7.90, 83.84
RIGHT, 460578763, "2023/10/18 23:43:03", 16000015761, LEFT, 2673.00, 21.00, 862.00, 7.86, 86.24
RIGHT, 460596473, "2023/10/18 23:43:20", 1600037164, LEFT, 519.00, 6.00, 257.00, 11.56, 43.67
RIGHT, 460786158, "2023/10/18 23:46:30", 16000254148, LEFT, 7132.00, 60.00, 2438.00, 8.41, 78.23
RIGHT, 461104053, "2023/10/18 23:51:48", 16000015761, RIGHT, 14991.00, 123.00, 5989.00, 8.20, 73.19
RIGHT, 461111473, "2023/10/18 23:51:56", 16000254148, RIGHT, 2614.00, 24.00, 928.00, 9.18, 70.25
RIGHT, 461129385, "2023/10/18 23:52:13", 16000015761, RIGHT, 1686.00, 16.00, 639.00, 9.49, 65.44
RIGHT, 461259079, "2023/10/18 23:54:23", 16000219597, LEFT, 6069.00, 47.00, 1822.00, 7.74, 90.36
RIGHT, 461286149, "2023/10/18 23:54:50", 1600037164, RIGHT, 9712.00, 72.00, 3174.00, 7.41, 90.81
RIGHT, 461326338, "2023/10/18 23:55:30", 16000219597, LEFT, 2928.00, 25.00, 990.00, 8.54, 77.52
RIGHT, 461346036, "2023/10/18 23:55:50", 16000254148, RIGHT, 1661.00, 16.00, 606.00, 9.63, 65.94
RIGHT, 461664267, "2023/10/19 0:01:08", 16000015761, LEFT, 10641.00, 89.00, 4030.00, 8.36, 74.28
RIGHT, 461923411, "2023/10/19 0:05:28", 16000015761, RIGHT, 3997.00, 35.00, 1399.00, 8.76, 74.23
RIGHT, 462121189, "2023/10/19 0:08:45", 16000254148, RIGHT, 7671.00, 56.00, 2630.00, 7.30, 90.02
RIGHT, 462156982, "2023/10/19 0:09:21", 16000254148, RIGHT, 1943.00, 18.00, 702.00, 9.26, 68.94
RIGHT, 462207727, "2023/10/19 0:10:12", 16000219597, LEFT, 10548.00, 73.00, 3071.00, 6.92, 102.42
RIGHT, 462223647, "2023/10/19 0:10:28", 16000015761, LEFT, 2221.00, 21.00, 809.00, 9.46, 67.24
RIGHT, 462548037, "2023/10/19 0:15:52", 16000254148, RIGHT, 1716.00, 17.00, 655.00, 9.91, 62.41
RIGHT, 462575475, "2023/10/19 0:16:20", 16000254148, RIGHT, 2105.00, 20.00, 750.00, 9.50, 67.75
RIGHT, 462782462, "2023/10/19 0:19:47", 1600037164, RIGHT, 3260.00, 26.00, 1149.00, 7.98, 81.19
RIGHT, 462817113, "2023/10/19 0:20:21", 16000254148, RIGHT, 298.00, 4.00, 126.00, 13.42, 43.00
RIGHT, 463033383, "2023/10/19 0:23:58", 16000015761, LEFT, 6036.00, 48.00, 2011.00, 7.95, 83.85
RIGHT, 463256804, "2023/10/19 0:27:41", 16000015761, LEFT, 6338.00, 52.00, 2322.00, 8.20, 77.23
RIGHT, 463436334, "2023/10/19 0:30:41", 1600030163, LEFT, 6716.00, 51.00, 2522.00, 7.59, 82.24
RIGHT, 463489670, "2023/10/19 0:31:34", 1600030163, LEFT, 892.00, 9.00, 409.00, 10.09, 53.67
RIGHT, 463562200, "2023/10/19 0:32:47", 16000254148, RIGHT, 1696.00, 16.00, 617.00, 9.43, 67.44
RIGHT, 464106511, "2023/10/19 0:41:51", 1600030163, LEFT, 6042.00, 49.00, 2445.00, 8.11, 73.41
RIGHT, 464260541, "2023/10/19 0:44:25", 16000015761, RIGHT, 9897.00, 81.00, 3864.00, 8.18, 74.48
RIGHT, 464586198, "2023/10/19 0:49:51", 16000015761, RIGHT, 5416.00, 47.00, 1949.00, 8.68, 73.77
RIGHT, 464632968, "2023/10/19 0:50:38", 1600030163, LEFT, 7282.00, 58.00, 2941.00, 7.96, 74.84
RIGHT, 465305446, "2023/10/19 1:01:50", 1600037164, LEFT, 7600.00, 61.00, 2867.00, 8.03, 77.59
RIGHT, 465486931, "2023/10/19 1:04:52", 16000015761, RIGHT, 1686.00, 15.00, 586.00, 8.90, 73.33
RIGHT, 465963013, "2023/10/19 1:12:48", 1600030163, RIGHT, 722.00, 8.00, 319.00, 11.08, 50.38
RIGHT, 465986560, "2023/10/19 1:13:12", 1600030163, RIGHT, 535.00, 6.00, 236.00, 11.21, 49.83
RIGHT, 466759427, "2023/10/19 1:26:05", 1600030163, RIGHT, 9213.00, 71.00, 3656.00, 7.71, 78.27
RIGHT, 466863490, "2023/10/19 1:27:49", 1600037164, RIGHT, 3905.00, 32.00, 1416.00, 8.19, 77.78
RIGHT, 467056282, "2023/10/19 1:31:01", 1600037164, RIGHT, 4511.00, 36.00, 1467.00, 7.98, 84.56
RIGHT, 469183352, "2023/10/19 2:06:29", 1600037164, RIGHT, 4921.00, 41.00, 1772.00, 8.33, 76.80
RIGHT, 473440942, "2023/10/19 3:17:27", 16000015761, RIGHT, 3195.00, 29.00, 1231.00, 9.08, 67.72
RIGHT, 473786363, "2023/10/19 3:23:13", 16000015761, LEFT, 8311.00, 59.00, 2501.00, 7.10, 98.47
RIGHT, 474463876, "2023/10/19 3:34:30", 16000254148, RIGHT, 1256.00, 13.00, 470.00, 10.35, 60.46
RIGHT, 474643825, "2023/10/19 3:37:30", 1600037164, RIGHT, 12300.00, 95.00, 4271.00, 7.72, 84.52
RIGHT, 475178439, "2023/10/19 3:46:25", 1600037164, LEFT, 4719.00, 40.00, 1630.00, 8.48, 77.22
RIGHT, 475267666, "2023/10/19 3:47:54", 16000219597, RIGHT, 15095.00, 101.00, 4224.00, 6.69, 107.63
RIGHT, 475371567, "2023/10/19 3:49:38", 16000254148, LEFT, 7237.00, 61.00, 2522.00, 8.43, 77.30
RIGHT, 475771640, "2023/10/19 3:56:18", 16000219597, RIGHT, 6410.00, 52.00, 1948.00, 8.11, 85.81
RIGHT, 475782016, "2023/10/19 3:56:29", 1600037164, LEFT, 7565.00, 63.00, 2719.00, 8.33, 76.92
RIGHT, 476124869, "2023/10/19 4:02:12", 16000219597, LEFT, 8859.00, 67.00, 2558.00, 7.56, 94.04
RIGHT, 476452656, "2023/10/19 4:07:40", 16000254148, RIGHT, 13743.00, 107.00, 5088.00, 7.79, 80.89
RIGHT, 476705967, "2023/10/19 4:11:53", 16000015761, RIGHT, 8177.00, 67.00, 2740.00, 8.19, 81.15
RIGHT, 476749442, "2023/10/19 4:12:36", 1600037164, RIGHT, 7616.00, 58.00, 2354.00, 7.62, 90.72
RIGHT, 476762316, "2023/10/19 4:12:49", 16000219597, LEFT, 8601.00, 68.00, 2764.00, 7.91, 85.84
RIGHT, 476779138, "2023/10/19 4:13:06", 16000219597, LEFT, 4486.00, 34.00, 1259.00, 7.58, 94.91
RIGHT, 477119755, "2023/10/19 4:18:47", 16000015761, RIGHT, 7277.00, 59.00, 2446.00, 8.11, 81.88
RIGHT, 477132192, "2023/10/19 4:18:59", 16000219597, LEFT, 11545.00, 85.00, 3746.00, 7.36, 91.75
RIGHT, 477179678, "2023/10/19 4:19:47", 16000254148, RIGHT, 10538.00, 82.00, 3728.00, 7.78, 83.05
RIGHT, 477268469, "2023/10/19 4:21:16", 16000254148, RIGHT, 4189.00, 36.00, 1451.00, 8.59, 76.06
RIGHT, 477632826, "2023/10/19 4:27:20", 16000015761, RIGHT, 5087.00, 40.00, 1600.00, 7.86, 87.18
RIGHT, 477748908, "2023/10/19 4:29:16", 16000254148, LEFT, 6818.00, 56.00, 2282.00, 8.21, 81.00
RIGHT, 477972000, "2023/10/19 4:32:59", 16000015761, LEFT, 13763.00, 110.00, 4948.00, 7.99, 80.14
RIGHT, 478111705, "2023/10/19 4:35:19", 16000219597, LEFT, 4365.00, 34.00, 1337.00, 7.79, 89.06
RIGHT, 478156736, "2023/10/19 4:36:04", 16000015761, RIGHT, 5369.00, 41.00, 1651.00, 7.64, 90.68
RIGHT, 478200409, "2023/10/19 4:36:48", 16000254148, RIGHT, 6778.00, 51.00, 2113.00, 7.52, 91.47
RIGHT, 478470236, "2023/10/19 4:41:18", 16000254148, LEFT, 1716.00, 17.00, 668.00, 9.91, 61.65
RIGHT, 478696493, "2023/10/19 4:45:04", 16000219597, RIGHT, 14628.00, 96.00, 4086.00, 6.56, 109.81
RIGHT, 478697986, "2023/10/19 4:45:05", 16000219597, RIGHT, 419.00, 3.00, 145.00, 7.16, 91.33
RIGHT, 478827055, "2023/10/19 4:47:14", 16000015761, LEFT, 7345.00, 57.00, 2459.00, 7.76, 85.72
RIGHT, 478843110, "2023/10/19 4:47:31", 16000254148, LEFT, 7681.00, 63.00, 2690.00, 8.20, 79.22
RIGHT, 478921598, "2023/10/19 4:48:49", 1600037164, RIGHT, 5082.00, 43.00, 1821.00, 8.46, 75.84
RIGHT, 479090172, "2023/10/19 4:51:38", 16000015761, LEFT, 7004.00, 52.00, 2381.00, 7.42, 88.90
RIGHT, 479271915, "2023/10/19 4:54:39", 1600030163, LEFT, 3886.00, 31.00, 1447.00, 7.98, 78.68
RIGHT, 479282353, "2023/10/19 4:54:50", 16000254148, RIGHT, 8207.00, 65.00, 3024.00, 7.92, 79.74
RIGHT, 479286280, "2023/10/19 4:54:54", 1600030163, LEFT, 4094.00, 34.00, 1707.00, 8.30, 70.21
RIGHT, 479394942, "2023/10/19 4:56:42", 16000219597, RIGHT, 11093.00, 80.00, 3332.00, 7.21, 97.01
RIGHT, 479409723, "2023/10/19 4:56:57", 16000015761, LEFT, 6917.00, 58.00, 2557.00, 8.39, 75.17
RIGHT, 479423640, "2023/10/19 4:57:11", 1600037164, LEFT, 6147.00, 48.00, 2046.00, 7.81, 85.44
RIGHT, 479841646, "2023/10/19 5:04:09", 1600030163, LEFT, 8065.00, 66.00, 3186.00, 8.18, 73.92
RIGHT, 479871236, "2023/10/19 5:04:39", 16000015761, RIGHT, 3563.00, 31.00, 1358.00, 8.70, 71.13
RIGHT, 479973602, "2023/10/19 5:06:21", 1600037164, LEFT, 6364.00, 51.00, 2170.00, 8.01, 82.24
RIGHT, 480022199, "2023/10/19 5:07:10", 1600030163, LEFT, 5336.00, 43.00, 2170.00, 8.06, 73.63
RIGHT, 480157148, "2023/10/19 5:09:25", 16000254148, RIGHT, 5603.00, 41.00, 1799.00, 7.32, 92.78
RIGHT, 480419247, "2023/10/19 5:13:47", 16000015761, RIGHT, 2992.00, 26.00, 1090.00, 8.69, 73.15
RIGHT, 480477786, "2023/10/19 5:14:46", 1600030163, LEFT, 7070.00, 40.00, 1807.00, 5.66, 131.58
RIGHT, 480665962, "2023/10/19 5:17:54", 16000219597, LEFT, 9351.00, 70.00, 2964.00, 7.49, 91.24
RIGHT, 480854215, "2023/10/19 5:21:02", 16000254148, RIGHT, 5811.00, 50.00, 1878.00, 8.60, 78.66
RIGHT, 480870775, "2023/10/19 5:21:19", 1600030163, RIGHT, 233.00, 3.00, 97.00, 12.88, 45.33
RIGHT, 480919150, "2023/10/19 5:22:07", 1600030163, RIGHT, 5730.00, 48.00, 2417.00, 8.38, 69.02
RIGHT, 480944818, "2023/10/19 5:22:33", 1600037164, RIGHT, 4834.00, 21.00, 779.00, 4.34, 193.10
RIGHT, 480970155, "2023/10/19 5:22:58", 1600037164, RIGHT, 5394.00, 36.00, 1467.00, 6.67, 109.08
RIGHT, 481202605, "2023/10/19 5:26:51", 16000254148, RIGHT, 3376.00, 29.00, 1215.00, 8.59, 74.52
RIGHT, 481837667, "2023/10/19 5:37:26", 1600030163, RIGHT, 5743.00, 46.00, 2237.00, 8.01, 76.22
RIGHT, 482217497, "2023/10/19 5:43:46", 16000254148, LEFT, 6404.00, 51.00, 2227.00, 7.96, 81.90
RIGHT, 482731462, "2023/10/19 5:52:20", 1600037164, LEFT, 5450.00, 39.00, 1742.00, 7.16, 95.08
RIGHT, 483282505, "2023/10/19 6:01:31", 1600030163, RIGHT, 7663.00, 59.00, 2885.00, 7.70, 80.98
RIGHT, 483302832, "2023/10/19 6:01:51", 1600037164, RIGHT, 1767.00, 16.00, 676.00, 9.05, 68.19
RIGHT, 483995098, "2023/10/19 6:13:24", 1600037164, LEFT, 5354.00, 37.00, 1663.00, 6.91, 99.76
RIGHT, 484377949, "2023/10/19 6:19:47", 1600030163, RIGHT, 7748.00, 57.00, 2800.00, 7.36, 86.81
RIGHT, 484616043, "2023/10/19 6:23:45", 1600037164, LEFT, 4126.00, 33.00, 1470.00, 8.00, 80.48
RIGHT, 484909646, "2023/10/19 6:28:38", 1600030163, LEFT, 7708.00, 54.00, 2689.00, 7.01, 92.94
RIGHT, 491410712, "2023/10/19 8:17:01", 16000254148, RIGHT, 12071.00, 85.00, 4006.00, 7.04, 94.88
RIGHT, 491518001, "2023/10/19 8:18:49", 16000015761, LEFT, 9865.00, 72.00, 3085.00, 7.30, 94.17
RIGHT, 492469928, "2023/10/19 8:34:41", 16000015761, LEFT, 21573.00, 138.00, 6500.00, 6.40, 109.22
